ANO;PERIODO;REPRESENTANTE;CLIENTE;DATAFATURAMENTO;DATAVENCIMENTO;DATAPAGAMENTO;NOTA;SERIE;FATURA;TIPO;PARCELA;VALOR;VALID_COM;VALOR_COM_2;Processo da Comissao;Estorno Inadimplecia?
20;5;134286;86906;03/02/2020;03/05/2020;14/05/2020;1924441;1;33463101;RI;3;320,71;0,09;28,8639;Parcelas Pagas no Mês                                                 ; 
20;5;88177;111069;18/02/2020;18/05/2020;19/05/2020;1941366;1;34412001;RI;3;706,49;0,08;56,5192;Parcelas Pagas no Mês                                                 ; 
20;5;88177;111069;18/02/2020;18/05/2020;19/05/2020;1941366;1;34412001;RI;2;706,49;0,08;56,5192;Parcelas Pagas no Mês                                                 ; 
20;5;88177;218862;25/03/2020;24/05/2020;05/05/2020;1975806;1;36172601;RI;1;539,19;0,08;43,1352;Parcelas Pagas no Mês                                                 ; 
20;5;88177;85815;18/03/2020;17/05/2020;19/05/2020;1972323;1;35944301;RI;1;1361,56;0,08;108,9248;Parcelas Pagas no Mês                                                 ; 
20;5;88177;85815;23/03/2020;22/05/2020;25/05/2020;1974606;1;36081301;RI;1;161,65;0,07;11,3155;Parcelas Pagas no Mês                                                 ; 
20;5;88177;155091;10/03/2020;09/05/2020;06/05/2020;1964228;1;35610101;RI;1;122,56;0,07;8,5792;Parcelas Pagas no Mês                                                 ; 
20;5;88177;97500;20/03/2020;19/05/2020;05/05/2020;1973440;1;36015301;RI;1;594,15;0,08;47,532;Parcelas Pagas no Mês                                                 ; 
20;5;88177;90269;23/03/2020;22/05/2020;25/05/2020;1974004;1;36048401;RI;1;1602,63;0,06;96,1578;Parcelas Pagas no Mês                                                 ; 
20;5;88177;95042;28/09/2019;25/04/2020;04/05/2020;1818591;1;25965001;RI;6;87,15;0,07;6,1005;Parcelas Pagas no Mês                                                 ; 
20;5;88177;96921;23/03/2020;22/05/2020;25/05/2020;1974169;1;36064201;RI;1;155,55;0,08;12,444;Parcelas Pagas no Mês                                                 ; 
20;5;88177;98452;26/02/2020;26/05/2020;27/05/2020;1949813;1;34955701;RI;1;70,8;0,07;4,956;Parcelas Pagas no Mês                                                 ; 
20;5;88177;98452;05/03/2020;04/05/2020;05/05/2020;1959422;1;35355301;RI;1;84,46;0,06;5,0676;Parcelas Pagas no Mês                                                 ; 
20;5;88177;98452;13/02/2020;13/05/2020;14/05/2020;1936802;1;34205901;RI;3;602,8;0,07;42,196;Parcelas Pagas no Mês                                                 ; 
20;5;88177;98889;26/11/2018;25/04/2019;14/05/2020;1590462;1;7566201;RI;5;24,61;0,09;2,2149;Parcelas Pagas no Mês                                                 ; 
20;5;88177;98889;26/11/2018;25/05/2019;13/05/2020;1590462;1;7566201;RI;6;80,39;0,09;7,2351;Parcelas Pagas no Mês                                                 ; 
20;5;88177;98127;20/09/2019;17/05/2020;20/05/2020;1811246;1;25462301;RI;7;225,8;0,07;15,806;Parcelas Pagas no Mês                                                 ; 
20;5;88177;98127;12/02/2020;12/05/2020;13/05/2020;1934985;1;34128801;RI;3;656;0,07;45,92;Parcelas Pagas no Mês                                                 ; 
20;5;88177;94751;12/02/2020;12/05/2020;14/05/2020;1934958;1;34126101;RI;3;326,83;0,08;26,1464;Parcelas Pagas no Mês                                                 ; 
20;5;88177;97983;23/12/2019;21/05/2020;22/05/2020;1892279;1;31493901;RI;4;320,12;0,06;19,2072;Parcelas Pagas no Mês                                                 ; 
20;5;88177;86022;19/09/2019;16/05/2020;14/05/2020;1810197;1;25387001;RI;7;833,42;0,08;66,6736;Parcelas Pagas no Mês                                                 ; 
20;5;88177;86022;19/09/2019;16/05/2020;14/05/2020;1810197;1;25387001;RI;8;833,42;0,08;66,6736;Parcelas Pagas no Mês                                                 ; 
20;5;88177;97983;23/12/2019;21/04/2020;13/05/2020;1892279;1;31493901;RI;3;320,11;0,06;19,2066;Parcelas Pagas no Mês                                                 ; 
20;5;88177;86022;28/10/2019;25/05/2020;14/05/2020;1844608;1;27903701;RI;6;221,06;0,08;17,6848;Parcelas Pagas no Mês                                                 ; 
20;5;88177;83588;25/03/2020;24/05/2020;26/05/2020;1975724;1;36164401;RI;1;37;0,07;2,59;Parcelas Pagas no Mês                                                 ; 
20;5;88177;89274;30/10/2018;29/03/2019;20/05/2020;1572629;1;6073701;RI;5;146,1;0,07;10,227;Parcelas Pagas no Mês                                                 ; 
20;5;88177;89274;05/06/2019;04/08/2019;20/05/2020;1719016;1;19058801;RI;2;1148,78;0,08;91,9024;Parcelas Pagas no Mês                                                 ; 
20;5;88177;89274;05/06/2019;03/09/2019;20/05/2020;1719016;1;19058801;RI;3;1148,78;0,08;91,9024;Parcelas Pagas no Mês                                                 ; 
20;5;88177;89274;24/11/2018;08/04/2019;20/05/2020;1590356;1;7555801;RI;4;1341,7;0,08;107,336;Parcelas Pagas no Mês                                                 ; 
20;5;88177;89274;19/10/2018;18/03/2019;20/05/2020;1565222;1;5392801;RI;5;169,4;0,07;11,858;Parcelas Pagas no Mês                                                 ; 
20;5;88177;89274;24/11/2018;09/03/2019;20/05/2020;1590356;1;7555801;RI;3;833,85;0,08;66,708;Parcelas Pagas no Mês                                                 ; 
20;5;88177;89274;24/11/2018;07/06/2019;20/05/2020;1590356;1;7555801;RI;6;1341,7;0,08;107,336;Parcelas Pagas no Mês                                                 ; 
20;5;88177;89274;05/06/2019;02/11/2019;20/05/2020;1719016;1;19058801;RI;5;1148,78;0,08;91,9024;Parcelas Pagas no Mês                                                 ; 
20;5;88177;89274;08/10/2018;06/04/2019;20/05/2020;1555976;1;4545901;RI;6;105,34;0,07;7,3738;Parcelas Pagas no Mês                                                 ; 
20;5;88177;89274;05/06/2019;05/07/2019;20/05/2020;1719016;1;19058801;RI;1;1148,78;0,08;91,9024;Parcelas Pagas no Mês                                                 ; 
20;5;88177;125615;17/09/2019;14/05/2020;15/05/2020;1807692;1;25243601;RI;8;1074,2;0,07;75,194;Parcelas Pagas no Mês                                                 ; 
20;5;88177;8870;04/12/2019;02/05/2020;05/05/2020;1876638;1;30391801;RI;4;679,5;0,08;54,36;Parcelas Pagas no Mês                                                 ; 
20;5;88177;91850;31/01/2020;31/03/2020;07/05/2020;1923708;1;33413901;RI;1;367,05;0,09;33,0345;Parcelas Pagas no Mês                                                 ; 
20;5;88177;91850;22/11/2019;02/05/2020;04/05/2020;1866834;1;29608801;RI;3;691,61;0,08;55,3288;Parcelas Pagas no Mês                                                 ; 
20;5;88177;98451;25/10/2019;22/05/2020;26/05/2020;1842584;1;27731501;RI;7;459,61;0,08;36,7688;Parcelas Pagas no Mês                                                 ; 
20;5;88177;92383;24/03/2020;23/05/2020;25/05/2020;1975140;1;36119801;RI;1;180;0,1;18;Parcelas Pagas no Mês                                                 ; 
20;5;88177;94185;18/03/2020;07/05/2020;08/05/2020;1971428;1;35901201;RI;1;236;0,1;23,6;Parcelas Pagas no Mês                                                 ; 
20;5;88177;206250;05/03/2020;04/05/2020;05/05/2020;1959446;1;35357301;RI;1;708,4;0,07;49,588;Parcelas Pagas no Mês                                                 ; 
20;5;88177;90536;09/03/2020;08/05/2020;15/05/2020;1962489;1;35515501;RI;2;34,75;0,08;2,78;Parcelas Pagas no Mês                                                 ; 
20;5;88177;90536;09/03/2020;08/05/2020;15/05/2020;1962489;1;35515501;RI;1;34,75;0,08;2,78;Parcelas Pagas no Mês                                                 ; 
20;5;88177;95203;31/12/2019;29/05/2020;28/05/2020;1898656;1;31942101;RI;3;428,69;0,08;34,2952;Parcelas Pagas no Mês                                                 ; 
20;5;88177;95203;12/02/2020;12/05/2020;13/05/2020;1935022;1;34132501;RI;3;508;0,07;35,56;Parcelas Pagas no Mês                                                 ; 
20;5;88177;98518;23/03/2020;22/05/2020;22/05/2020;1974282;1;36070301;RI;1;61,44;0,07;4,3008;Parcelas Pagas no Mês                                                 ; 
20;5;88177;98518;06/03/2020;05/05/2020;13/05/2020;1961752;1;35473501;RI;2;76,8;0,07;5,376;Parcelas Pagas no Mês                                                 ; 
20;5;88177;98518;12/02/2020;12/05/2020;13/05/2020;1935443;1;34140101;RI;3;568,8;0,07;39,816;Parcelas Pagas no Mês                                                 ; 
20;5;88177;98867;12/02/2020;12/05/2020;13/05/2020;1934986;1;34128901;RI;3;608;0,07;42,56;Parcelas Pagas no Mês                                                 ; 
20;5;88177;97975;25/03/2020;24/05/2020;12/05/2020;1976079;1;36197901;RI;1;99,73;0,07;6,9811;Parcelas Pagas no Mês                                                 ; 
20;5;88177;84486;22/11/2019;04/07/2020;20/05/2020;1867184;1;29637801;RI;5;646,5;0,09;58,185;Parcelas Pagas no Mês                                                 ; 
20;5;88177;97492;06/03/2020;05/05/2020;05/05/2020;1961067;1;35444001;RI;2;165,15;0,09;14,8635;Parcelas Pagas no Mês                                                 ; 
20;5;88177;97492;17/12/2019;15/05/2020;05/05/2020;1886511;1;31094601;RI;5;311,86;0,09;28,0674;Parcelas Pagas no Mês                                                 ; 
20;5;88177;99470;10/03/2020;09/05/2020;13/05/2020;1964172;1;35604401;RI;2;151,51;0,08;12,1208;Parcelas Pagas no Mês                                                 ; 
20;5;88177;99470;10/03/2020;08/06/2020;28/05/2020;1964172;1;35604401;RI;3;151,51;0,08;12,1208;Parcelas Pagas no Mês                                                 ; 
20;5;88177;98519;19/09/2019;16/05/2020;20/05/2020;1810669;1;25409601;RI;8;507,2;0,07;35,504;Parcelas Pagas no Mês                                                 ; 
20;5;88177;99470;16/01/2020;15/05/2020;13/05/2020;1910902;1;32502201;RI;4;406,01;0,08;32,4808;Parcelas Pagas no Mês                                                 ; 
20;5;88177;99470;11/11/2019;09/05/2020;08/05/2020;1857677;1;28896101;RI;5;334,8;0,08;26,784;Parcelas Pagas no Mês                                                 ; 
20;5;88177;99470;11/11/2019;09/05/2020;11/05/2020;1857677;1;28896101;RI;6;334,8;0,08;26,784;Parcelas Pagas no Mês                                                 ; 
20;5;88177;99470;10/03/2020;09/05/2020;15/05/2020;1964172;1;35604401;RI;1;151,51;0,08;12,1208;Parcelas Pagas no Mês                                                 ; 
20;5;88177;99470;16/01/2020;14/06/2020;29/05/2020;1910902;1;32502201;RI;5;406,02;0,08;32,4816;Parcelas Pagas no Mês                                                 ; 
20;5;88177;98519;05/03/2020;04/05/2020;05/05/2020;1960670;1;35405201;RI;2;59,2;0,07;4,144;Parcelas Pagas no Mês                                                 ; 
20;5;88177;98519;12/02/2020;12/05/2020;13/05/2020;1935444;1;34140201;RI;3;478,1;0,07;33,467;Parcelas Pagas no Mês                                                 ; 
20;5;88177;99470;26/11/2019;24/05/2020;14/05/2020;1870133;1;29869301;RI;6;801,27;0,08;64,1016;Parcelas Pagas no Mês                                                 ; 
20;5;88177;99470;16/01/2020;15/05/2020;15/05/2020;1910902;1;32502201;RI;3;406,02;0,08;32,4816;Parcelas Pagas no Mês                                                 ; 
20;5;88177;96246;30/08/2019;26/05/2020;26/05/2020;1793119;1;24181201;RI;8;1308,2;0,07;91,574;Parcelas Pagas no Mês                                                 ; 
20;5;88177;96201;23/03/2020;22/05/2020;29/05/2020;1974011;1;36049101;RI;1;187;0,1;18,7;Parcelas Pagas no Mês                                                 ; 
20;5;88177;96201;12/02/2020;12/05/2020;22/05/2020;1935426;1;34139401;RI;3;395,14;0,1;39,514;Parcelas Pagas no Mês                                                 ; 
20;5;88177;98442;23/12/2019;12/05/2020;19/05/2020;1893080;1;31549201;RI;3;25,44;0,06;1,5264;Parcelas Pagas no Mês                                                 ; 
20;5;88177;98976;20/02/2020;20/05/2020;21/05/2020;1945086;1;34647301;RI;3;32,13;0,07;2,2491;Parcelas Pagas no Mês                                                 ; 
20;5;88177;98976;25/11/2019;23/04/2020;15/05/2020;1868852;1;29785401;RI;5;166,13;0,08;13,2904;Parcelas Pagas no Mês                                                 ; 
20;5;88177;98976;20/02/2020;20/04/2020;15/05/2020;1945086;1;34647301;RI;2;32,13;0,07;2,2491;Parcelas Pagas no Mês                                                 ; 
20;5;88177;98976;20/02/2020;19/06/2020;21/05/2020;1945086;1;34647301;RI;4;32,13;0,07;2,2491;Parcelas Pagas no Mês                                                 ; 
20;5;88177;98976;20/02/2020;19/07/2020;21/05/2020;1945086;1;34647301;RI;5;32,13;0,07;2,2491;Parcelas Pagas no Mês                                                 ; 
20;5;88177;98976;31/01/2020;15/04/2020;15/05/2020;1923895;1;33423101;RI;3;100,3;0,08;8,024;Parcelas Pagas no Mês                                                 ; 
20;5;88177;92367;24/01/2020;23/04/2020;12/05/2020;1918428;1;33007601;RI;1;4492,8;0,06;269,568;Parcelas Pagas no Mês                                                 ; 
20;5;88177;92367;24/01/2020;23/04/2020;12/05/2020;1918428;1;33007601;RI;2;1446,12;0,06;86,7672;Parcelas Pagas no Mês                                                 ; 
20;5;88177;93700;16/03/2020;05/05/2020;06/05/2020;1968394;1;35793701;RI;1;1115,57;0,08;89,2456;Parcelas Pagas no Mês                                                 ; 
20;5;88177;93700;25/03/2020;24/05/2020;26/05/2020;1975531;1;36146501;RI;1;169,15;0,08;13,532;Parcelas Pagas no Mês                                                 ; 
20;5;88177;95320;02/03/2020;01/05/2020;05/05/2020;1955060;1;35193401;RI;1;44,5;0,08;3,56;Parcelas Pagas no Mês                                                 ; 
20;5;88177;125674;22/11/2019;02/05/2020;06/05/2020;1866634;1;29598801;RI;3;296;0,07;20,72;Parcelas Pagas no Mês                                                 ; 
20;5;88177;125674;13/12/2019;11/05/2020;12/05/2020;1884826;1;30970201;RI;4;207,31;0,06;12,4386;Parcelas Pagas no Mês                                                 ; 
20;5;88177;125674;13/12/2019;11/05/2020;12/05/2020;1884826;1;30970201;RI;3;207,31;0,06;12,4386;Parcelas Pagas no Mês                                                 ; 
20;5;88177;125674;07/11/2019;05/05/2020;06/05/2020;1855349;1;28747701;RI;5;2838,06;0,06;170,2836;Parcelas Pagas no Mês                                                 ; 
20;5;88177;125674;14/11/2019;12/05/2020;13/05/2020;1861648;1;29182001;RI;4;150,8;0,07;10,556;Parcelas Pagas no Mês                                                 ; 
20;5;88177;125674;04/12/2019;02/05/2020;06/05/2020;1877244;1;30427901;RI;3;156;0,07;10,92;Parcelas Pagas no Mês                                                 ; 
20;5;88177;95935;29/08/2019;25/05/2020;26/05/2020;1791497;1;24058601;RI;6;801,3;0,09;72,117;Parcelas Pagas no Mês                                                 ; 
20;5;88177;97490;23/03/2020;22/05/2020;25/05/2020;1974663;1;36087001;RI;1;156,11;0,08;12,4888;Parcelas Pagas no Mês                                                 ; 
20;5;88177;88810;21/01/2020;20/04/2020;12/05/2020;1913738;1;32704801;RI;2;149;0,06;8,94;Parcelas Pagas no Mês                                                 ; 
20;5;88177;88810;21/01/2020;20/05/2020;21/05/2020;1913738;1;32704801;RI;3;149;0,06;8,94;Parcelas Pagas no Mês                                                 ; 
20;5;88177;88810;22/11/2019;20/05/2020;21/05/2020;1867204;1;29639901;RI;6;439,8;0,07;30,786;Parcelas Pagas no Mês                                                 ; 
20;5;88177;97739;23/03/2020;22/05/2020;25/05/2020;1974279;1;36070001;RI;1;177;0,09;15,93;Parcelas Pagas no Mês                                                 ; 
20;5;88177;97150;23/12/2019;21/05/2020;29/05/2020;1891937;1;31464501;RI;3;107,53;0,08;8,6024;Parcelas Pagas no Mês                                                 ; 
20;5;88177;99337;12/02/2020;12/05/2020;13/05/2020;1934181;1;34090801;RI;2;340,12;0,06;20,4072;Parcelas Pagas no Mês                                                 ; 
20;5;88177;99337;12/02/2020;12/04/2020;13/05/2020;1934181;1;34090801;RI;1;340,12;0,06;20,4072;Parcelas Pagas no Mês                                                 ; 
20;5;88177;98647;23/03/2020;25/05/2020;26/05/2020;1974186;1;36065901;RI;1;134,17;0,06;8,0502;Parcelas Pagas no Mês                                                 ; 
20;5;88177;94750;17/03/2020;06/05/2020;18/05/2020;1970358;1;35862901;RI;1;497,7;0,09;44,793;Parcelas Pagas no Mês                                                 ; 
20;5;88177;83465;05/03/2020;04/05/2020;05/05/2020;1959255;1;35344801;RI;2;1221,57;0,08;97,7256;Parcelas Pagas no Mês                                                 ; 
